,diameter,orientation,length,pos_below_wire,pos_horizontal,internode_length,node_count,parent_type,diameter_norm,length_norm,internode_length_norm,node_count_norm,y,side,group_id
311,0.00908665731549263,0.8173683987822997,1.2977619171142578,-0.003728509182110429,0.0863288901746273,0.07557920165054638,15,Bearer,2.442602452412432,1.6829435601226164,1.2265144357198887,-0.34844660242877495,False,right,113
312,0.007367424666881561,0.3606483403985576,1.2993234395980835,0.20405220985412598,-0.0851612800033763,0.06568079590570952,17,Spur,-0.4919388959259058,1.5049541384051008,0.28345305429474266,0.1048515304975051,False,left,134
313,0.006929095834493637,0.2540474494260849,0.8931600451469421,0.34042692207731307,-0.2921191230416298,0.04361119110250067,16,Trunk,-0.3982344410384548,-1.0159271316279488,-1.2813196151093922,0.2112774018149993,True,left,44
314,0.00741837453097105,-0.3309279908790577,1.0540868043899536,0.06198823428712785,0.04534494853578508,0.07798250043766866,11,Bearer,0.09250220104910005,0.09087988734438325,1.280016378728645,-1.2792283720620967,False,right,99
315,0.0073877619579434395,0.3646471507814185,0.9146360754966736,-0.010719656944274902,0.04559165239345475,0.07277559360511107,11,Bearer,0.3966273796414958,-1.069271406335358,0.8177234147442111,-1.3047188633741509,False,right,147
316,0.008146350271999836,-0.9934539453933119,1.0658607482910156,0.32872313261032104,-0.13693802780471742,0.03931643450928282,22,Spur,1.2510242942483876,-0.1987956478298735,-1.2911782870017339,2.0,True,left,168
317,0.0077700065448880196,0.43305916837637104,0.9443609714508057,0.2603372335432823,-0.18826003652065992,0.04705539439169706,17,Trunk,0.741316775852511,-0.9177671507694392,-1.0254154210823476,0.4487493467397258,False,left,140
318,0.007962116040289402,0.006894785198886562,1.2731355428695679,0.1721915006639847,0.008862361311912537,0.07970921632710791,13,Bearer,0.5015712193878541,1.0497216533976341,1.416204987256956,-0.8510638297872339,False,left,128
319,0.007513777818530798,0.16554975600397598,1.1540353298187256,0.14774978160858154,-0.008996643126010895,0.07575639408399519,13,Bearer,-0.19837251315496943,0.36396802194224076,1.323401545651333,-1.0223616238857698,False,left,74
320,0.007449224591255188,0.24313264981282803,1.1271564960479736,0.20403218257706612,0.045350804924964905,0.043512552722509604,23,Spur,-0.349072413873281,0.11194966327863581,-1.0802412681453613,1.4888917330645763,False,left,134
